tweet_id	class	tweet
SMM4H2022TgroKTVtGR8Px8nv	ADE	@USER__________ omg seroquel. that made me crazy town. i hope it's a low dose. so it's almost midnight. last gulp now, and sober tomorrow.
SMM4H2022iUSFJnezbQN13ueR	ADE	I have been on Seroquel (Quetiapine) for so long I don't even know what the side-effects are! Although, I think overheating is definitely 1.
SMM4H2022wPMIyCpempFLU5ix	ADE	seroquel makes me wanna eat so much
SMM4H2022wCoH6i5yOSyfoAUi	ADE	damn you seroquel! why you only let me sleep four hours!?!?
SMM4H2022X0a8U2E3OMQc0D9Q	ADE	conclusion: my psychiatrist is not very attentive and i should be on seroquel, not benzos and the maniatriggering lamitol. #ugh
SMM4H2022fPkoyBXYrm9WR5aa	ADE	@USER________ 3 seroquel?? hell i take half of the lowest dosage and i am knocked on my ass!!
SMM4H2022dYwhqlVvgLCWHYAv	ADE	@USER______ @USER________ the seroquel is addictive a d they deny it.
SMM4H20221AIAkzjYesML9oxa	ADE	coming up this week: seroquel is notorious for two things - making you sleep until next tuesday, and leaving you a hangover.  lovely.
SMM4H20221AIAkzjYesML9oxa	ADE	coming up this week: seroquel is notorious for two things - making you sleep until next tuesday, and leaving you a hangover.  lovely.
SMM4H2022OD9yfVzcIdGulwIt	ADE	@USER_________ i just got diagnosed a few weeks ago with bpd...they put me on seroquel and kept me on zoloft with it. it makes me eat a lot.
SMM4H2022bKtlaZJzAkt7UTeh	ADE	.@USER__________ at last, a good side effect. couldn't go back on seroquel due to diabetes risk.
SMM4H2022qCRXHqveTwPGzQdF	ADE	@USER__________ when i forgot seroquel made me feel fucking ill as fuck!
SMM4H2022sUOcaepIX81UlPpb	ADE	@USER_________ i hated seroquel, i was sleeping 18 hrs a day on it
SMM4H2022j3fxJAy7fvjceMsp	ADE	@USER________ yeah, ambien is also addictive, so short term is the goal. ask about seroquel? tell the doc about all the health stuffs though
SMM4H20225YeYaUbt5EEe15qw	ADE	oops meant to say janice ian. that's why my doctor took me off seroquel... because it makes me retarded.
SMM4H20228ew7FnlYi4Ak3rYc	ADE	fuck seroquel. i need to be awake
SMM4H2022LgMhq32RMdSDUHh1	ADE	I need to progress onto oxazepam.Apparently it's more sedating. Seroquel is sedating, but you can hardly open or close your mouth.
SMM4H2022zj1GcH2Z3RV3FgDR	ADE	no fail, seroquel does make you hungry.
SMM4H2022vW1xlFNOyoAUSs8F	ADE	@USER_________ It's called Seroquel Prolong (Quetiapine). Apart from the weight gain, I am actually quite happy with it.
SMM4H20225PIDVjVlPuAgb0yO	ADE	seroquel has arrived. question now is when do i want to be zombified?
SMM4H2022qQ9NYPa25hLeBcpj	ADE	two days without my seroquel' i feel like death, seriously
SMM4H2022wdATosmn1kSYOSYv	ADE	stopped #seroquel for 2 months as it caused terrible side effect. had to start back up or lose my job #hotflashes r soooo fun #thisismylife
SMM4H2022T19FMJboG05HDh0f	ADE	"although taking it now would run counter to my current ""food + seroquel = RLS"" philosophy"
SMM4H20226cGjgXKpowhEXycG	ADE	wish i could stay up and do nicething with all the loveliesd but woah does seroquel hit hard
SMM4H2022aMZNe4FxTbNzIpVa	ADE	#schizophrenia #seroquel did not suit me at all. had severe tremors and weight gain. diabetes too! switched to #abilify. suits me well.
SMM4H2022aMZNe4FxTbNzIpVa	ADE	#schizophrenia #seroquel did not suit me at all. had severe tremors and weight gain. diabetes too! switched to #abilify. suits me well.
SMM4H2022aMZNe4FxTbNzIpVa	ADE	#schizophrenia #seroquel did not suit me at all. had severe tremors and weight gain. diabetes too! switched to #abilify. suits me well.
SMM4H20221NX6sl37Vu6nYPi8	ADE	ooh me too! rt @USER____: #schizophrenia #seroquel did not suit me at all. had severe tremors and weight gain.
SMM4H20221NX6sl37Vu6nYPi8	ADE	ooh me too! rt @USER____: #schizophrenia #seroquel did not suit me at all. had severe tremors and weight gain.
SMM4H2022UVY8my5k6LtRbxiN	ADE	@USER______ all the time! i took trazodone last night and it really helped- but it was difficult to wake up :-/
SMM4H2022Qib8etkv00HpXaIH	ADE	@USER_____ @USER__________ trazodone was evil. turned you all flat :(
SMM4H2022bty3jnI4yJxPfZ9v	ADE	I've taken everything but my Trazodone that's tonight, but the nasal spray is giving me a drip :|
SMM4H2022Rkshk7nW6ynXkN2b	ADE	last night i was a mermaid and then a wizard who had to save the world while being hunted by the japanese... err thank you #trazodone ?
SMM4H2022chL2wIC2MuWKcbLF	ADE	@USER i take trazodone for my #insomina &amp; still have a hard time falling asleep or i end up having crazy dreams that wake me up!?! #ozsleep
SMM4H2022FkcdAxQhZRs7FCXn	ADE	pop a trazodone i have fuckin dry mouth
SMM4H2022VhjLDJBJQ76kRp2e	ADE	trazodone is no joke. slept through every alarm.
SMM4H2022Il7pE0pKG3vsHpCI	ADE	trazodone hangovers are the worst, though. sigh
SMM4H20228CMJoNMpGYZTFKiJ	ADE	god knows how i'm going to sleep tonight after sleeping 9 hours in the day ? #trazodone ?
SMM4H20222K1HcxZsJ8ngl2O9	ADE	side affects of this withdrawal contains confusion, deliriousness, nauesousness and insomnia #withdrawal #trazodone #omgicantwait #help
SMM4H20222K1HcxZsJ8ngl2O9	ADE	side affects of this withdrawal contains confusion, deliriousness, nauesousness and insomnia #withdrawal #trazodone #omgicantwait #help
SMM4H20222K1HcxZsJ8ngl2O9	ADE	side affects of this withdrawal contains confusion, deliriousness, nauesousness and insomnia #withdrawal #trazodone #omgicantwait #help
SMM4H20222K1HcxZsJ8ngl2O9	ADE	side affects of this withdrawal contains confusion, deliriousness, nauesousness and insomnia #withdrawal #trazodone #omgicantwait #help
SMM4H20222K1HcxZsJ8ngl2O9	ADE	side affects of this withdrawal contains confusion, deliriousness, nauesousness and insomnia #withdrawal #trazodone #omgicantwait #help
SMM4H20222K1HcxZsJ8ngl2O9	ADE	side affects of this withdrawal contains confusion, deliriousness, nauesousness and insomnia #withdrawal #trazodone #omgicantwait #help
SMM4H2022Js3dZkGO8MtYmq4u	ADE	&amp; i'm not taking that trazodone ever again shit had me sleep for like 12 hours
SMM4H2022H3clDkM0CmW5kASH	ADE	woke up from a nap with a really bad headache, my 2nd headache in three days. #trazodone #withdrawls
SMM4H2022H3clDkM0CmW5kASH	ADE	woke up from a nap with a really bad headache, my 2nd headache in three days. #trazodone #withdrawls
SMM4H2022H3clDkM0CmW5kASH	ADE	woke up from a nap with a really bad headache, my 2nd headache in three days. #trazodone #withdrawls
SMM4H2022CFTKPwkGOCzce0fM	ADE	exhausted...can't fall asleep. don't wanna take a trazadone and wake up hungover. #sleepdisorderproblems
SMM4H2022eQJn6aRcumGJCmZP	ADE	@USER___ yeah I know, I dont take my trazadone at night cause it makes me feel groggy in the morning and I wont wake to my alarm):
SMM4H2022eQJn6aRcumGJCmZP	ADE	@USER___ yeah I know, I dont take my trazadone at night cause it makes me feel groggy in the morning and I wont wake to my alarm):
SMM4H2022u3SlhKzH2rS0K4xu	ADE	@USER____ And then I had horrible sleep once I took the trazodone. I just couldn't win, haha.
SMM4H2022F4agdHZnGPejFKPF	ADE	i can't stop yawning #trazodone
SMM4H20225YUjfb2XIeBG4jGG	ADE	had a dream my eyes got burned out of my head. thank you trazodone
SMM4H2022esCCTEmMFzpEr9hU	ADE	im on the codiene lean oxy hydro pill trazodone ah man loud n moscato vision blurry still alot on deck fuck everybody im rollin #superhard
SMM4H2022ETnuVpYOVD3Nbx13	ADE	dear lord how did i just now wake up? thank you trazodone for ruining my life.
SMM4H20228m2ccFeAzreXdCDn	ADE	"@USER________ pt with similar found out trazodone can do the same. md said it was common. ""trazodone gives you a bone"". he is a poet."
SMM4H2022tPSI0xBeJ7wdVuHX	ADE	my tolerance for my trazodone goes up every few days??
SMM4H2022mmiD01E3LuqWZgVd	ADE	@USER_________ fingers crossed i have been taken off tysabri because my body is resisting it ha typical hope you are doing ok :)
SMM4H2022KZjjec0xf5VaPrYt	ADE	tysabri infusion #54 yesterday. made me feel tired and out of it for a while. maybe it's the heat - 34c (94f)!!! maybe a very hot summer?
SMM4H2022KZjjec0xf5VaPrYt	ADE	tysabri infusion #54 yesterday. made me feel tired and out of it for a while. maybe it's the heat - 34c (94f)!!! maybe a very hot summer?
SMM4H2022MQuenQcSVHOfdSLv	ADE	@USER_____ i had a gene test for tysabri i guess it can cause a fatal brain disorder. my chances are low.. but that crap is creepy.
SMM4H2022PVwtY0F4fg0eEeh1	ADE	have any of you developed knee pain since starting tysabri ? what helps with the problem ?
SMM4H20221eT3J6rJ2oqXXGX9	ADE	i have put on weight (thanks ms and #tysabri). always look on the bright side: time for a @USER_____ t-shirt spree! #winning
SMM4H20220rChjGmP6hSFpK2V	ADE	anyway, i was just feeling itchy and my neck was red so they gave me benedryl with my #tysabri. might be a coincidence but just in case
SMM4H20220rChjGmP6hSFpK2V	ADE	anyway, i was just feeling itchy and my neck was red so they gave me benedryl with my #tysabri. might be a coincidence but just in case
SMM4H2022gpxH8etHi2e0F11l	ADE	i need more energy today. don't know where to get it from, though. this is the result of going off #tysabri for #msandlife and heat-related.
SMM4H2022XpK6oAzKG96IhI5r	ADE	why must i be so tired. this spell better just be new med beginnings &amp; go away! #tysabri
SMM4H20227MmLZtJE5FWPENMh	ADE	tysabri bruises are the best HTTPURL_______________
SMM4H2022ONOZGurpLXFzAVEk	ADE	wondered why my limbs ached and i was shivering on the hottest day of the year so far. forgot my venlafaxine. that'll be withdrawal then!
SMM4H2022ONOZGurpLXFzAVEk	ADE	wondered why my limbs ached and i was shivering on the hottest day of the year so far. forgot my venlafaxine. that'll be withdrawal then!
SMM4H2022ONOZGurpLXFzAVEk	ADE	wondered why my limbs ached and i was shivering on the hottest day of the year so far. forgot my venlafaxine. that'll be withdrawal then!
SMM4H2022e6NHOFIPRmPJ0Rea	ADE	@USER__________ Venlafaxine gave me horrendous nightmares, & coming of it was horrific.!
SMM4H2022e6NHOFIPRmPJ0Rea	ADE	@USER__________ Venlafaxine gave me horrendous nightmares, & coming of it was horrific.!
SMM4H2022mDKg3W12hi5cN43S	ADE	seem to be feeling a bit better. disturbed sleep is a problem though. #venlafaxine #day15
SMM4H2022EAcyijCLPfG02nH9	ADE	i can't see the point in taking #venlafaxine it's screwing up my sleep &amp; i'm pretty sure it's not helping with the depression.
SMM4H2022CZyPQmDl9PRGfUst	ADE	@USER___ same with venlafaxine, 1 user I spoke to yrs ago stopped taking that when she started having acid like trips losing hours at a time
SMM4H20227XjAnbKOtw7hpWOK	ADE	as are (probably) the nausea, headache, sweats, flu symptoms &amp; diarrhea. but it's still better than being on it.  #venlafaxine #withdrawal
SMM4H20227XjAnbKOtw7hpWOK	ADE	as are (probably) the nausea, headache, sweats, flu symptoms &amp; diarrhea. but it's still better than being on it.  #venlafaxine #withdrawal
SMM4H20227XjAnbKOtw7hpWOK	ADE	as are (probably) the nausea, headache, sweats, flu symptoms &amp; diarrhea. but it's still better than being on it.  #venlafaxine #withdrawal
SMM4H20227XjAnbKOtw7hpWOK	ADE	as are (probably) the nausea, headache, sweats, flu symptoms &amp; diarrhea. but it's still better than being on it.  #venlafaxine #withdrawal
SMM4H20227XjAnbKOtw7hpWOK	ADE	as are (probably) the nausea, headache, sweats, flu symptoms &amp; diarrhea. but it's still better than being on it.  #venlafaxine #withdrawal
SMM4H20227XjAnbKOtw7hpWOK	ADE	as are (probably) the nausea, headache, sweats, flu symptoms &amp; diarrhea. but it's still better than being on it.  #venlafaxine #withdrawal
SMM4H2022p7maR5thpAgocf9Q	ADE	@USER______ venlafaxine definitely does mine. also makes me need 15 hours sleep a day. hence now unmediated &amp; rollercoastery.
SMM4H2022Ca8G4xpiVhlXVxwz	ADE	@USER_________ @USER______ apologies if gatecrashing. I was like walking dead when first started venlafaxine, much better now dose stable
SMM4H2022T4hmzV336tvPolbG	ADE	@USER_____ i'd consider restarting the venlafaxine today but it was messing with my sleep big time :( i'll go back to dr x
SMM4H2022PRroZTQ1EI1qVPqa	ADE	@USER_________ i might go back on the venlafaxine &amp; give it another chance but it was wrecking my sleep :( x
SMM4H2022JkSZ55sNxsDAGqwj	ADE	um yay venlafaxine set off a mixed episode. calming down now after weeks, now back to the depression of before. yay indeed
SMM4H2022zobwhkD32zx8iTJV	ADE	venlafaxine hangover finally starting to shift after 2 huge mugs of hot water with giant pieces of lemon...
SMM4H202273Pk14iOkyxPd6UL	ADE	#twothingsthatdontmixwell venlafaxine and alcohol- you'll cry and throw chairs at your mom's bbq.
SMM4H202273Pk14iOkyxPd6UL	ADE	#twothingsthatdontmixwell venlafaxine and alcohol- you'll cry and throw chairs at your mom's bbq.
SMM4H2022tP4gLVWmlBdAEGLI	ADE	@USER____ Off Venlafaxine which was pure hell for me, I can't switch these meds anymore, tired of feeling like shit all day.
SMM4H2022dXyHpYXMkGIjL5uJ	ADE	@USER_________ venlafaxine was always awful for that. like someone sprayed hairspray all over my tongue... eww isn't a strong enough word!
SMM4H2022lacusSLxLO1ipHIZ	ADE	coming off 150mg venlafaxine over 14 days was a better idea in discussion. my brain feels like its actually vibrating! #willpower
SMM4H20226oDjeuRpyPJAjoSF	ADE	anyone who will listen: never ever take effexor/venlafaxine. paraesthesia abound.
SMM4H20226ozTP9rD1MOl1I7y	ADE	day 3 without #venlafaxine. worst drug ever to withdraw from? any support much appreciated!
SMM4H2022UKLZpQz3lbhUNjEA	ADE	so anyway last night.. my new medication (venlafaxine/effexor) made me feel the most depressed ever, and i overreacted about everything
SMM4H2022UKLZpQz3lbhUNjEA	ADE	so anyway last night.. my new medication (venlafaxine/effexor) made me feel the most depressed ever, and i overreacted about everything
SMM4H2022FRbsK8jPN42JGdoG	ADE	@USER_________ not sure. i took it with venlafaxine mostly, and think it was that which made me very tired
SMM4H2022bsI3F5VF8xeoDgu8	ADE	@USER__________ yeah,  generic Venlafaxine has about four different slow release formulations,  I got withdrawals from some.
SMM4H2022K7GLg9he20TedqUS	ADE	packing whilst experiencing venlafaxine withdrawal is pretty hellish. got to keep track of my med times.
SMM4H2022GwzUi7DqYO7gOWe5	ADE	@USER_________ not that i ever noticed. i was taking it with venlafaxine, and it definitely made me drowsy
SMM4H2022THAxFCgLcffkZVUG	ADE	@USER_________ @USER_________ i didn't find it any more sedative than just venlafaxine alone. prob a little less so :)
SMM4H2022Pvxy43KlnUc0DWhe	ADE	@USER_ @USER______ venlafaxine withdrawal is worse than most by miles x
SMM4H2022HTfyhYjscvwFUOqF	ADE	i just have to remember that what i'm feeling is the withdrawal from the venlafaxine. when my meds come, i will get better.
SMM4H2022O500uvOMPL6a3hQK	ADE	but i'm happy to be clean. just really really really really really really really sucked going from 100mg desvenlafaxine / day to zero.
SMM4H2022hRE6DPsUU1w91r0D	ADE	i need to start taking my viibryd again but it makes me feel so nauseous ughhh
SMM4H2022R13HRkvLOVsPzhSe	ADE	@USER________ just had the viibryd vision shake thing again very cool
SMM4H2022XdVkANohiUOAX8AM	ADE	i'm sort of nauseous. don't know if it's a side effect of the viibryd or i need to eat more or what. unpleasant.
SMM4H2022Rlrxu5c7Meh58JSm	ADE	dear seizure buddies, never ever take vimpat. side effects &amp; withdrawals are quite fucking hideous. love, meh xoxo
SMM4H2022HnFUnhmfKhebPmZw	ADE	I can feel my heart starting to palpitate from vyvanse, red bull, and nicotine. That's probably par for the course for finals week, right?
SMM4H2022AeTEjLIgNmfryK0E	ADE	my breath smells awful (thanks vyvanse) anyone have gum
SMM4H2022TnqyZ6TdfCgoioYR	ADE	if you're taking vyvanse can we please discuss side effects real quick wtf is happening to my digestive system
SMM4H2022YuGbgHKQTLCJkM3l	ADE	my vyvanse is seriously about to drive me crazy
SMM4H2022IQuKNDp1pOwpsS24	ADE	the only bad thing about vyvanse is the awful headache you get when it's starting to wear off ?
SMM4H2022XVZWIrVqYfwgXw0m	ADE	took a vyvanse for the first time in a month feelin weird.
SMM4H2022kPVAroNA8L6y5RiI	ADE	i wish i could be tired. shouldn't have taken the vyvanse. now i'm never sleeping.
SMM4H2022kPVAroNA8L6y5RiI	ADE	i wish i could be tired. shouldn't have taken the vyvanse. now i'm never sleeping.
SMM4H2022DgHACvicqXyA27wJ	ADE	didnt take my vyvanse and remembered what food is #firstworldproblems @USER_______
SMM4H2022qHkBZshlEbdpWpvJ	ADE	ready for bed but vyvanse is saying no #forciblynocturnal
SMM4H2022qHkBZshlEbdpWpvJ	ADE	ready for bed but vyvanse is saying no #forciblynocturnal
SMM4H2022G4H5LLMZhNist6MP	ADE	i have a feeling i'm not going to go to bed at all tonight. damn you vyvanse!
SMM4H20221wS7Ep5on5QXmx1I	ADE	when cute boys send you home with free drugs you say thank you, then stay up all night feeling like you have to poop. #vyvanse #daytimesleep
SMM4H20221wS7Ep5on5QXmx1I	ADE	when cute boys send you home with free drugs you say thank you, then stay up all night feeling like you have to poop. #vyvanse #daytimesleep
SMM4H2022Nf2H68nCW2xDqhI8	ADE	vyvanse makes you mad *example a*
SMM4H2022as6jYJCaHL2nWJBo	ADE	@USER_________ same lol didn't eat a thing, damn vyvanse
